path,test_id,level,weight,model,variant,tooling,tier,score,usd,cost_estimated,total_tokens,visit_chars,visits,llm_calls,search_calls,visit_calls,tool_calls,secs,grounded
services/agent/idea_test_results/barrage24b_070_google-gemini-3.1-pro-preview_sequential_react_r2.json,070,graph,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,0.8,0.104928,False,37374,87795,4,24,24,4,52,45.08,0.0
services/agent/idea_test_results/barrage24b_070_google-gemini-3.1-pro-preview_sequential_react_r3.json,070,graph,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,0.8,0.095008,False,32589,87795,4,24,24,4,52,43.53,0.0
services/agent/idea_test_results/barrage24b_070_openai-gpt-4.1-nano_graph_r1.json,070,graph,long,openai/gpt-4.1-nano,graph,full,0,0.8,0.007934,False,76185,141476,4,8,4,4,16,33.01,1.0
services/agent/idea_test_results/barrage24b_070_openai-gpt-4.1-nano_graph_r2.json,070,graph,long,openai/gpt-4.1-nano,graph,full,0,0.8,0.004791,False,45659,16877,1,8,10,1,19,11.88,1.0
services/agent/idea_test_results/barrage24b_070_openai-gpt-4.1-nano_graph_r3.json,070,graph,long,openai/gpt-4.1-nano,graph,full,0,0.25,0.006201,False,58568,47754,2,8,30,2,40,25.48,1.0
services/agent/idea_test_results/barrage24b_070_openai-gpt-4.1-nano_graph_compiled_r1.json,070,graph,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,1.0,0.001136,False,8421,87795,4,26,24,4,54,11.2,1.0
services/agent/idea_test_results/barrage24b_070_openai-gpt-4.1-nano_graph_compiled_r2.json,070,graph,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,0.8,0.0011,False,8329,87795,4,26,24,4,54,4.49,0.0
services/agent/idea_test_results/barrage24b_070_openai-gpt-4.1-nano_graph_compiled_r3.json,070,graph,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,1.0,0.001111,False,8358,87795,4,26,24,4,54,8.59,1.0
services/agent/idea_test_results/barrage24b_070_openai-gpt-4.1-nano_naive_rag_r1.json,070,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.15,0.000125,False,582,0,0,2,0,0,2,2.87,0.0
services/agent/idea_test_results/barrage24b_070_openai-gpt-4.1-nano_naive_rag_r2.json,070,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.15,0.000127,False,588,0,0,2,0,0,2,1.46,0.0
services/agent/idea_test_results/barrage24b_070_openai-gpt-4.1-nano_naive_rag_r3.json,070,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.15,0.000121,False,573,0,0,2,0,0,2,1.46,0.0
services/agent/idea_test_results/barrage24b_070_openai-gpt-4.1-nano_parametric_r1.json,070,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.1,0.000156,False,675,0,0,2,0,0,2,1.91,0.0
services/agent/idea_test_results/barrage24b_070_openai-gpt-4.1-nano_parametric_r2.json,070,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.15,0.000179,False,733,0,0,2,0,0,2,2.86,0.0
services/agent/idea_test_results/barrage24b_070_openai-gpt-4.1-nano_parametric_r3.json,070,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.15,0.00016,False,685,0,0,2,0,0,2,2.12,0.0
services/agent/idea_test_results/barrage24b_070_openai-gpt-4.1-nano_sequential_react_r1.json,070,graph,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.15,0.001076,False,8493,0,0,12,24,0,36,8.52,0.0
services/agent/idea_test_results/barrage24b_070_openai-gpt-4.1-nano_sequential_react_r2.json,070,graph,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.8,0.002763,False,25440,87795,4,20,24,4,48,11.83,0.0
services/agent/idea_test_results/barrage24b_070_openai-gpt-4.1-nano_sequential_react_r3.json,070,graph,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.1,0.001472,False,12778,15188,1,14,24,1,39,7.2,0.0
services/agent/idea_test_results/barrage24b_070_openai-gpt-5-mini_graph_compiled_r1.json,070,graph,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,0.9,0.012979,False,11681,87737,4,24,12,4,40,66.87,0.5
services/agent/idea_test_results/barrage24b_070_openai-gpt-5-mini_graph_compiled_r2.json,070,graph,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,0.85,0.011012,False,11261,87812,4,24,18,4,46,28.97,0.25
services/agent/idea_test_results/barrage24b_070_openai-gpt-5-mini_graph_compiled_r3.json,070,graph,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,0.9,0.011651,False,12919,87810,4,28,21,4,53,30.99,0.5
services/agent/idea_test_results/barrage24b_070_openai-gpt-5-mini_sequential_react_r1.json,070,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,0.8,0.010152,False,25096,87795,4,20,24,4,48,35.4,0.0
services/agent/idea_test_results/barrage24b_070_openai-gpt-5-mini_sequential_react_r2.json,070,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,0.8,0.009179,False,23058,87795,4,18,24,4,46,32.95,0.0
services/agent/idea_test_results/barrage24b_070_openai-gpt-5-mini_sequential_react_r3.json,070,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,0.85,0.024695,False,59032,132140,6,40,23,6,69,102.28,0.25
services/agent/idea_test_results/barrage24b_072_google-gemini-3.1-pro-preview_graph_compiled_r1.json,072,graph,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,0.34285714285714286,0.142322,False,25906,75092,6,56,42,6,104,43.45,0.0
services/agent/idea_test_results/barrage24b_072_google-gemini-3.1-pro-preview_graph_compiled_r2.json,072,graph,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,0.9142857142857143,0.127952,False,24491,62182,6,54,36,6,96,40.0,0.8571428571428571
services/agent/idea_test_results/barrage24b_072_google-gemini-3.1-pro-preview_graph_compiled_r3.json,072,graph,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,1.0,0.122278,False,22999,79138,7,46,42,7,95,40.75,1.0
services/agent/idea_test_results/barrage24b_072_google-gemini-3.1-pro-preview_sequential_react_r1.json,072,graph,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,0.2,0.32739,False,134720,103920,11,52,42,11,105,134.26,0.0
services/agent/idea_test_results/barrage24b_072_google-gemini-3.1-pro-preview_sequential_react_r2.json,072,graph,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,0.8,0.387382,False,138941,103920,11,52,42,11,105,158.63,0.5714285714285714
services/agent/idea_test_results/barrage24b_072_google-gemini-3.1-pro-preview_sequential_react_r3.json,072,graph,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,0.2,0.29548,False,114220,63500,8,52,48,8,108,148.65,0.0
services/agent/idea_test_results/barrage24b_072_openai-gpt-4.1-nano_graph_r1.json,072,graph,long,openai/gpt-4.1-nano,graph,full,0,0.7428571428571429,0.006783,False,63380,31149,4,8,10,4,22,20.38,1.0
services/agent/idea_test_results/barrage24b_072_openai-gpt-4.1-nano_graph_r2.json,072,graph,long,openai/gpt-4.1-nano,graph,full,0,0.14285714285714285,0.006545,False,60394,21005,2,8,30,2,40,19.58,1.0
services/agent/idea_test_results/barrage24b_072_openai-gpt-4.1-nano_graph_r3.json,072,graph,long,openai/gpt-4.1-nano,graph,full,0,0.6285714285714286,0.006488,False,60067,21005,2,8,30,2,40,18.35,1.0
services/agent/idea_test_results/barrage24b_072_openai-gpt-4.1-nano_graph_compiled_r1.json,072,graph,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,0.8,0.002071,False,15830,79138,7,44,42,7,93,12.42,0.0
services/agent/idea_test_results/barrage24b_072_openai-gpt-4.1-nano_graph_compiled_r2.json,072,graph,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,0.8,0.002349,False,17817,83029,8,46,42,8,96,7.91,0.0
services/agent/idea_test_results/barrage24b_072_openai-gpt-4.1-nano_graph_compiled_r3.json,072,graph,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,0.8,0.002113,False,15934,79138,7,44,42,7,93,7.75,0.0
services/agent/idea_test_results/barrage24b_072_openai-gpt-4.1-nano_naive_rag_r1.json,072,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.6857142857142857,0.000304,False,1047,0,0,2,0,0,2,5.85,1.0
services/agent/idea_test_results/barrage24b_072_openai-gpt-4.1-nano_naive_rag_r2.json,072,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.6857142857142857,0.000308,False,1059,0,0,2,0,0,2,3.48,1.0
services/agent/idea_test_results/barrage24b_072_openai-gpt-4.1-nano_naive_rag_r3.json,072,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.7428571428571429,0.000298,False,1034,0,0,2,0,0,2,4.91,1.0
services/agent/idea_test_results/barrage24b_072_openai-gpt-4.1-nano_parametric_r1.json,072,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.0,6.9e-05,False,475,0,0,2,0,0,2,0.85,0.0
services/agent/idea_test_results/barrage24b_072_openai-gpt-4.1-nano_parametric_r2.json,072,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.2,0.000106,False,567,0,0,2,0,0,2,1.4,0.0
services/agent/idea_test_results/barrage24b_072_openai-gpt-4.1-nano_parametric_r3.json,072,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.0,9.8e-05,False,547,0,0,2,0,0,2,1.21,0.0
services/agent/idea_test_results/barrage24b_072_openai-gpt-4.1-nano_sequential_react_r1.json,072,graph,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.48571428571428565,0.00288,False,25630,16956,1,20,42,1,63,11.5,0.14285714285714285
services/agent/idea_test_results/barrage24b_072_openai-gpt-4.1-nano_sequential_react_r2.json,072,graph,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.8,0.003279,False,28382,31984,2,20,36,2,58,13.99,1.0
services/agent/idea_test_results/barrage24b_072_openai-gpt-4.1-nano_sequential_react_r3.json,072,graph,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.7428571428571429,0.006021,False,55805,45629,6,28,36,6,70,16.09,0.42857142857142855
services/agent/idea_test_results/barrage24b_072_openai-gpt-5-mini_graph_compiled_r1.json,072,graph,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,1.0,0.022908,False,23360,79138,7,44,36,7,87,50.18,1.0
services/agent/idea_test_results/barrage24b_072_openai-gpt-5-mini_graph_compiled_r2.json,072,graph,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,1.0,0.019679,False,22403,79138,7,44,42,7,93,40.13,1.0
services/agent/idea_test_results/barrage24b_072_openai-gpt-5-mini_graph_compiled_r3.json,072,graph,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,1.0,0.021862,False,21117,79138,7,40,24,7,71,69.76,1.0
services/agent/idea_test_results/barrage24b_072_openai-gpt-5-mini_sequential_react_r1.json,072,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,0.2857142857142857,0.047949,False,125870,97009,9,52,54,9,115,132.18,0.0
services/agent/idea_test_results/barrage24b_072_openai-gpt-5-mini_sequential_react_r2.json,072,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,0.2857142857142857,0.045696,False,124255,94166,8,52,54,8,114,117.1,0.0
services/agent/idea_test_results/barrage24b_072_openai-gpt-5-mini_sequential_react_r3.json,072,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,0.8,0.048151,False,131559,99874,10,52,60,10,122,131.08,0.5714285714285714
services/agent/idea_test_results/barrage24b_073_google-gemini-3.1-pro-preview_graph_compiled_r1.json,073,integration,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,0.8055555555555555,0.126408,False,22644,38807,5,50,35,5,90,38.75,0.8333333333333334
services/agent/idea_test_results/barrage24b_073_google-gemini-3.1-pro-preview_graph_compiled_r2.json,073,integration,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,1.0,0.105886,False,20273,41171,6,42,35,6,83,35.16,1.0
services/agent/idea_test_results/barrage24b_073_google-gemini-3.1-pro-preview_graph_compiled_r3.json,073,integration,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,1.0,0.118766,False,22508,41171,6,46,35,6,87,34.23,1.0
services/agent/idea_test_results/barrage24b_073_google-gemini-3.1-pro-preview_sequential_react_r1.json,073,integration,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,1.0,0.149564,False,52227,41171,6,28,36,6,70,68.2,1.0
services/agent/idea_test_results/barrage24b_073_google-gemini-3.1-pro-preview_sequential_react_r2.json,073,integration,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,0.8333333333333334,0.32302,False,110830,60817,8,52,48,8,108,140.34,0.5
services/agent/idea_test_results/barrage24b_073_google-gemini-3.1-pro-preview_sequential_react_r3.json,073,integration,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,0.8333333333333334,0.32792,False,107775,60817,8,52,48,8,108,143.48,0.5
services/agent/idea_test_results/barrage24b_073_openai-gpt-4.1-nano_graph_r1.json,073,integration,long,openai/gpt-4.1-nano,graph,full,0,0.8333333333333334,0.006391,False,59412,24049,2,8,30,2,40,18.73,1.0
services/agent/idea_test_results/barrage24b_073_openai-gpt-4.1-nano_graph_r2.json,073,integration,long,openai/gpt-4.1-nano,graph,full,0,0.9166666666666666,0.006249,False,58770,42250,5,6,0,5,11,20.94,1.0
services/agent/idea_test_results/barrage24b_073_openai-gpt-4.1-nano_graph_r3.json,073,integration,long,openai/gpt-4.1-nano,graph,full,0,0.8611111111111112,0.006368,False,58508,24049,2,8,30,2,40,17.0,1.0
services/agent/idea_test_results/barrage24b_073_openai-gpt-4.1-nano_graph_compiled_r1.json,073,integration,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,0.8611111111111112,0.001884,False,13413,41171,6,38,36,6,80,6.89,0.5
services/agent/idea_test_results/barrage24b_073_openai-gpt-4.1-nano_graph_compiled_r2.json,073,integration,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,0.6944444444444445,0.00193,False,14073,41171,6,40,36,6,82,6.15,0.16666666666666666
services/agent/idea_test_results/barrage24b_073_openai-gpt-4.1-nano_graph_compiled_r3.json,073,integration,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,0.8333333333333334,0.001811,False,13219,41171,6,38,35,6,79,6.92,0.3333333333333333
services/agent/idea_test_results/barrage24b_073_openai-gpt-4.1-nano_naive_rag_r1.json,073,integration,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.7222222222222222,0.000238,False,846,0,0,2,0,0,2,2.68,1.0
services/agent/idea_test_results/barrage24b_073_openai-gpt-4.1-nano_naive_rag_r2.json,073,integration,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.6666666666666666,0.000243,False,858,0,0,2,0,0,2,2.84,0.6666666666666666
services/agent/idea_test_results/barrage24b_073_openai-gpt-4.1-nano_naive_rag_r3.json,073,integration,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.75,0.000339,False,1098,0,0,2,0,0,2,4.91,1.0
services/agent/idea_test_results/barrage24b_073_openai-gpt-4.1-nano_parametric_r1.json,073,integration,long,openai/gpt-4.1-nano,parametric,parametric,0,0.5555555555555555,0.000255,False,903,0,0,2,0,0,2,3.1,0.0
services/agent/idea_test_results/barrage24b_073_openai-gpt-4.1-nano_parametric_r2.json,073,integration,long,openai/gpt-4.1-nano,parametric,parametric,0,0.0,7.8e-05,False,460,0,0,2,0,0,2,0.84,0.0
services/agent/idea_test_results/barrage24b_073_openai-gpt-4.1-nano_parametric_r3.json,073,integration,long,openai/gpt-4.1-nano,parametric,parametric,0,0.0,7.8e-05,False,461,0,0,2,0,0,2,1.07,0.0
services/agent/idea_test_results/barrage24b_073_openai-gpt-4.1-nano_sequential_react_r1.json,073,integration,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.8055555555555555,0.002411,False,20484,14139,1,18,36,1,55,11.71,1.0
services/agent/idea_test_results/barrage24b_073_openai-gpt-4.1-nano_sequential_react_r2.json,073,integration,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.16666666666666666,0.003203,False,29055,19646,2,22,36,2,60,10.69,0.0
services/agent/idea_test_results/barrage24b_073_openai-gpt-4.1-nano_sequential_react_r3.json,073,integration,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.16666666666666666,0.002565,False,21129,14139,1,18,36,1,55,20.91,0.0
services/agent/idea_test_results/barrage24b_073_openai-gpt-5-mini_graph_compiled_r1.json,073,integration,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,1.0,0.019817,False,18471,41171,6,34,24,6,64,40.97,1.0
services/agent/idea_test_results/barrage24b_073_openai-gpt-5-mini_graph_compiled_r2.json,073,integration,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,1.0,0.022633,False,20720,41171,6,36,30,6,72,51.77,1.0
services/agent/idea_test_results/barrage24b_073_openai-gpt-5-mini_graph_compiled_r3.json,073,integration,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,1.0,0.018851,False,17976,41171,6,34,24,6,64,30.74,1.0
services/agent/idea_test_results/barrage24b_073_openai-gpt-5-mini_sequential_react_r1.json,073,integration,long,openai/gpt-5-mini,sequential_react,sequential,0,1.0,0.018984,False,46942,41171,6,26,36,6,68,63.48,1.0
services/agent/idea_test_results/barrage24b_073_openai-gpt-5-mini_sequential_react_r2.json,073,integration,long,openai/gpt-5-mini,sequential_react,sequential,0,1.0,0.019261,False,47489,41171,6,28,36,6,70,84.07,1.0
services/agent/idea_test_results/barrage24b_073_openai-gpt-5-mini_sequential_react_r3.json,073,integration,long,openai/gpt-5-mini,sequential_react,sequential,0,1.0,0.018978,False,47001,41171,6,26,36,6,68,49.7,1.0
services/agent/idea_test_results/barrage24b_074_google-gemini-3.1-pro-preview_graph_compiled_r1.json,074,graph,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,1.0,0.057948,False,11609,136394,3,24,18,3,45,24.18,1.0
services/agent/idea_test_results/barrage24b_074_google-gemini-3.1-pro-preview_graph_compiled_r2.json,074,graph,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,1.0,0.05875,False,10565,136394,3,22,18,3,43,24.87,1.0
services/agent/idea_test_results/barrage24b_074_google-gemini-3.1-pro-preview_graph_compiled_r3.json,074,graph,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,0.8666666666666666,0.077616,False,14183,136394,3,26,18,3,47,36.47,0.6666666666666666
services/agent/idea_test_results/barrage24b_074_google-gemini-3.1-pro-preview_sequential_react_r1.json,074,graph,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,1.0,0.050346,False,16168,136394,3,14,18,3,35,28.74,1.0
services/agent/idea_test_results/barrage24b_074_google-gemini-3.1-pro-preview_sequential_react_r2.json,074,graph,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,1.0,0.07153,False,22410,136394,3,18,18,3,39,35.68,1.0
services/agent/idea_test_results/barrage24b_074_google-gemini-3.1-pro-preview_sequential_react_r3.json,074,graph,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,1.0,0.069386,False,20903,136394,3,20,18,3,41,47.22,1.0
services/agent/idea_test_results/barrage24b_074_openai-gpt-4.1-nano_graph_r1.json,074,graph,long,openai/gpt-4.1-nano,graph,full,0,0.8666666666666666,0.006416,False,61605,117492,2,8,30,2,40,27.88,1.0
services/agent/idea_test_results/barrage24b_074_openai-gpt-4.1-nano_graph_r2.json,074,graph,long,openai/gpt-4.1-nano,graph,full,0,1.0,0.006765,False,65227,142245,3,8,20,3,31,32.04,1.0
services/agent/idea_test_results/barrage24b_074_openai-gpt-4.1-nano_graph_r3.json,074,graph,long,openai/gpt-4.1-nano,graph,full,0,0.7333333333333333,0.005165,False,49372,25929,1,8,10,1,19,12.38,0.6666666666666666
services/agent/idea_test_results/barrage24b_074_openai-gpt-4.1-nano_graph_compiled_r1.json,074,graph,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,0.8,0.000888,False,6686,136394,3,20,18,3,41,6.45,0.3333333333333333
services/agent/idea_test_results/barrage24b_074_openai-gpt-4.1-nano_graph_compiled_r2.json,074,graph,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,0.8666666666666666,0.000882,False,6623,136394,3,20,18,3,41,6.2,0.6666666666666666
services/agent/idea_test_results/barrage24b_074_openai-gpt-4.1-nano_graph_compiled_r3.json,074,graph,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,0.8666666666666666,0.000917,False,6747,136394,3,20,18,3,41,6.06,0.6666666666666666
services/agent/idea_test_results/barrage24b_074_openai-gpt-4.1-nano_naive_rag_r1.json,074,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.0,9.5e-05,False,448,0,0,2,0,0,2,1.83,0.0
services/agent/idea_test_results/barrage24b_074_openai-gpt-4.1-nano_naive_rag_r2.json,074,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.0,0.000178,False,656,0,0,2,0,0,2,2.29,0.0
services/agent/idea_test_results/barrage24b_074_openai-gpt-4.1-nano_naive_rag_r3.json,074,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.0,0.000135,False,548,0,0,2,0,0,2,1.87,0.0
services/agent/idea_test_results/barrage24b_074_openai-gpt-4.1-nano_parametric_r1.json,074,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.0,0.000156,False,615,0,0,2,0,0,2,2.18,0.0
services/agent/idea_test_results/barrage24b_074_openai-gpt-4.1-nano_parametric_r2.json,074,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.0,0.000162,False,629,0,0,2,0,0,2,2.26,0.0
services/agent/idea_test_results/barrage24b_074_openai-gpt-4.1-nano_parametric_r3.json,074,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.0,0.000146,False,589,0,0,2,0,0,2,3.11,0.0
services/agent/idea_test_results/barrage24b_074_openai-gpt-4.1-nano_sequential_react_r1.json,074,graph,long,openai/gpt-4.1-nano,sequential_react,sequential,0,1.0,0.001522,False,13664,136394,3,14,18,3,35,8.88,1.0
services/agent/idea_test_results/barrage24b_074_openai-gpt-4.1-nano_sequential_react_r2.json,074,graph,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.26666666666666666,0.001615,False,14193,112328,2,14,18,2,34,8.38,0.0
services/agent/idea_test_results/barrage24b_074_openai-gpt-4.1-nano_sequential_react_r3.json,074,graph,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.9333333333333333,0.001619,False,14208,136394,3,14,18,3,35,9.12,1.0
services/agent/idea_test_results/barrage24b_074_openai-gpt-5-mini_graph_compiled_r1.json,074,graph,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,1.0,0.008627,False,8727,136394,3,18,12,3,33,25.44,1.0
services/agent/idea_test_results/barrage24b_074_openai-gpt-5-mini_graph_compiled_r2.json,074,graph,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,1.0,0.007374,False,8889,136394,3,20,18,3,41,25.15,1.0
services/agent/idea_test_results/barrage24b_074_openai-gpt-5-mini_graph_compiled_r3.json,074,graph,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,1.0,0.009924,False,9399,136394,3,18,12,3,33,34.89,1.0
services/agent/idea_test_results/barrage24b_074_openai-gpt-5-mini_sequential_react_r1.json,074,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,1.0,0.007882,False,18180,136394,3,16,24,3,43,29.64,1.0
services/agent/idea_test_results/barrage24b_074_openai-gpt-5-mini_sequential_react_r2.json,074,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,1.0,0.007711,False,16433,136394,3,16,18,3,37,39.96,1.0
services/agent/idea_test_results/barrage24b_074_openai-gpt-5-mini_sequential_react_r3.json,074,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,1.0,0.009044,False,20265,136394,3,20,18,3,41,85.28,1.0
services/agent/idea_test_results/barrage24b_076_google-gemini-3.1-pro-preview_graph_compiled_r1.json,076,graph,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,1.0,0.190818,False,38389,153868,12,84,72,12,168,48.79,1.0
services/agent/idea_test_results/barrage24b_076_google-gemini-3.1-pro-preview_graph_compiled_r2.json,076,graph,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,1.0,0.178242,False,35736,153868,12,80,72,12,164,42.75,1.0
services/agent/idea_test_results/barrage24b_076_google-gemini-3.1-pro-preview_graph_compiled_r3.json,076,graph,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,0.9,0.198222,False,37751,95553,9,90,66,9,165,49.1,1.0
services/agent/idea_test_results/barrage24b_076_google-gemini-3.1-pro-preview_sequential_react_r1.json,076,graph,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,1.0,0.19288,False,69175,76934,6,32,36,6,74,69.07,1.0
services/agent/idea_test_results/barrage24b_076_google-gemini-3.1-pro-preview_sequential_react_r2.json,076,graph,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,1.0,0.195266,False,70148,76934,6,32,36,6,74,68.14,1.0
services/agent/idea_test_results/barrage24b_076_google-gemini-3.1-pro-preview_sequential_react_r3.json,076,graph,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,1.0,0.27416,False,95785,90862,9,42,36,9,87,98.18,1.0
services/agent/idea_test_results/barrage24b_076_openai-gpt-4.1-nano_graph_r1.json,076,graph,long,openai/gpt-4.1-nano,graph,full,0,0.1,0.002458,False,21019,0,0,6,50,0,56,15.94,0.0
services/agent/idea_test_results/barrage24b_076_openai-gpt-4.1-nano_graph_r2.json,076,graph,long,openai/gpt-4.1-nano,graph,full,0,0.7333333333333333,0.00626,False,56575,10671,2,8,30,2,40,19.48,1.0
services/agent/idea_test_results/barrage24b_076_openai-gpt-4.1-nano_graph_r3.json,076,graph,long,openai/gpt-4.1-nano,graph,full,0,0.7333333333333333,0.006316,False,58438,12459,2,8,30,2,40,14.91,1.0
services/agent/idea_test_results/barrage24b_076_openai-gpt-4.1-nano_graph_compiled_r1.json,076,graph,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,1.0,0.003428,False,25968,153868,12,74,72,12,158,10.79,1.0
services/agent/idea_test_results/barrage24b_076_openai-gpt-4.1-nano_graph_compiled_r2.json,076,graph,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,0.3,0.00342,False,25843,148112,12,74,72,12,158,12.87,0.0
services/agent/idea_test_results/barrage24b_076_openai-gpt-4.1-nano_graph_compiled_r3.json,076,graph,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,0.2,0.00349,False,26076,153868,12,74,72,12,158,12.89,0.0
services/agent/idea_test_results/barrage24b_076_openai-gpt-4.1-nano_naive_rag_r1.json,076,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.0,0.000404,False,1268,0,0,2,0,0,2,7.59,0.0
services/agent/idea_test_results/barrage24b_076_openai-gpt-4.1-nano_naive_rag_r2.json,076,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.03333333333333333,0.000311,False,1037,0,0,2,0,0,2,3.82,0.0
services/agent/idea_test_results/barrage24b_076_openai-gpt-4.1-nano_naive_rag_r3.json,076,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.06666666666666667,0.000354,False,1145,0,0,2,0,0,2,4.67,0.0
services/agent/idea_test_results/barrage24b_076_openai-gpt-4.1-nano_parametric_r1.json,076,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.0,0.000361,False,1176,0,0,2,0,0,2,6.36,0.0
services/agent/idea_test_results/barrage24b_076_openai-gpt-4.1-nano_parametric_r2.json,076,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.03333333333333333,0.000498,False,1518,0,0,2,0,0,2,6.83,0.0
